Aerolinea,Origen,Destino,Número de vuelos,Precio medio,Duración media del vuelo,Número promedio de escalas,Promedio días de antelación,Porcentaje de vuelos business,Número de vuelos_log,Precio medio_log,Duración media del vuelo_log,Promedio días de antelación_log,Número de vuelos_log_log,Precio medio_log_log,Duración media del vuelo_log_log,Promedio días de antelación_log_log
Indigo,Chennai,Hyderabad,1483,43.28421915037111,5.157372393796361,0.8024275118004046,24.838840188806472,0.0,7.302496423727326,3.7906283867333066,1.8176501270944248,3.2518787935729545,2.1165562435221887,1.566661590027993,1.0359032493079776,1.4473609543285684
Indigo,Bangalore,Delhi,2049,69.88037091264032,5.928806725231824,0.7462176671547096,24.479746217667156,0.0,7.6255950721324535,4.260993539249278,1.9356876086542223,3.237883870594202,2.1547339544078854,1.66031989470178,1.076941704769222,1.4440640575344244
SpiceJet,Bangalore,Kolkata,277,58.641072202166086,8.805114332129978,0.6823104693140793,22.736462093862816,0.0,5.627621113690637,4.08834446763846,2.282904120174918,3.1670123508586268,1.8912459334298568,1.6269525257191135,1.1887284331508319,1.4271993164048768
AirAsia,Kolkata,Hyderabad,302,53.906778145695235,9.12883549668874,1.1225165562913908,27.0,0.0,5.713732805509369,4.005636804386212,2.3153863557482866,3.332204510175204,1.904155101148327,1.6105646383172691,1.1985741645837056,1.4660765372061442
GO FIRST,Kolkata,Hyderabad,1,186.219,0.86667,1.0,1.0,0.0,0.6931471805599453,5.232279054619645,0.6241560947856852,0.6931471805599453,0.5265890341390445,1.829742085264872,0.4849883545993675,0.5265890341390445
AirAsia,Kolkata,Chennai,308,54.66506493506503,6.715124480519481,0.8896103896103896,26.931818181818183,0.0,5.733341276897746,4.01935274971309,2.0431826205546257,3.329766475647774,1.9070714954756425,1.6133009910707923,1.112903882441292,1.4655136088389624
Indigo,Kolkata,Ahmedabad,32,172.315,2.98880125,0.90625,1.0,0.0,3.4965075614664802,5.155110748082635,1.383490747164564,0.6931471805599453,1.503300998004841,1.8172827526642463,0.8685661136181049,0.5265890341390445
Indigo,Delhi,Bangalore,2007,68.44861983059256,6.360621160936676,0.7389138016940707,24.858495266567015,0.0,7.60489448081162,4.240587196153246,1.996144326045966,3.2526391839696527,2.1523311670446357,1.6564335523892495,1.0973262374072341,1.4475397746687058
Indigo,Bangalore,Ahmedabad,69,84.62682608695651,2.729467391304349,0.855072463768116,1.4927536231884058,0.0,4.248495242049359,4.4499986229179775,1.3162654329251582,0.9133879722161936,1.6579414149579819,1.6956153559995204,0.8399561614879104,0.6488754781630429
Indigo,Bangalore,Mumbai,1961,57.345729219784204,5.0011047424783,0.7705252422233555,24.582355940846508,0.0,7.581719640125308,4.06638616359087,1.7919435760257416,3.241902892802809,2.1496343176746415,1.6226277752023937,1.0267379755360835,1.4450119640376606
SpiceJet,Mumbai,Delhi,462,50.696863636363794,6.508802380952386,0.4653679653679653,22.634199134199132,0.0,6.137727054086234,3.9453971150003935,2.0160759831462336,3.162694778932327,1.9653943859068015,1.5984572682204419,1.1039566431792358,1.4261626479492655
Indigo,Hyderabad,Chennai,1511,47.18109331568536,5.2498787557908715,0.7590999338186631,24.98808735936466,0.0,7.321188556739479,3.874966689243193,1.8325620644866851,3.2576382545396725,2.1188051000076005,1.5841132714507102,1.041181625237493,1.4487146062017853
SpiceJet,Kolkata,Delhi,449,76.31115367483298,12.288010423162588,0.734966592427617,24.398663697104677,0.0,6.1092475827643655,4.34783823593263,2.5868621567148544,3.234696562290308,1.961396413006317,1.6766924112004475,1.277277769240479,1.4433116755465525
Indigo,Ahmedabad,Hyderabad,31,170.16716129032258,1.6677425806451613,0.8387096774193549,1.0,0.0,3.4657359027997265,5.142640630415837,0.9812326393824387,0.6931471805599453,1.496434016604423,1.8152547198057114,0.6837191961482498,0.5265890341390445
AirAsia,Bangalore,Hyderabad,200,34.60434000000026,3.525875349999999,0.22499999999999998,24.86,0.0,5.303304908059076,3.5724675405399178,1.5098110059571437,3.2526973733437115,1.8410740844298052,1.520053002414585,0.920207453877357,1.4475534576955131
AirAsia,Chennai,Mumbai,230,30.102226086956506,8.720579652173932,1.0,27.121739130434783,0.0,5.442417710521793,3.43727939498231,2.27424525169157,3.336542911773802,1.8629038905519502,1.4900414397589585,1.1860873850290479,1.4670774665791282
Indigo,Chennai,Ahmedabad,66,89.92166666666667,1.683838787878788,0.9090909090909091,1.5,0.0,4.204692619390966,4.509998329949926,0.9872481531768948,0.9162907318741551,1.6495606454510718,1.70656432007039,0.6867508441345831,0.65039140701146
Indigo,Ahmedabad,Chennai,64,165.09814062499998,2.4834639062500004,0.90625,1.484375,0.0,4.174387269895637,5.112578822245936,1.2480271740880104,0.9100211188605597,1.6437209301888343,1.8103487499728064,0.8100530200758262,0.6471142989924679
Indigo,Mumbai,Bangalore,1935,53.50258863049106,5.058410842377224,0.7550387596899225,25.155038759689923,0.0,7.568379267836522,3.9982481983483886,1.8014475284595468,3.2640418587442417,2.148078597786263,1.609087490713258,1.0301362580457436,1.4502175035940275
Indigo,Mumbai,Chennai,1825,58.163499726028604,5.302785353424683,0.7945205479452055,24.863013698630137,0.0,7.509883061154913,4.080304793057543,1.8409916552826375,3.252813905557055,2.141228201145971,1.625371258423919,1.0441531656212175,1.4475808592730384
Indigo,Chennai,Mumbai,1782,56.546964085297425,5.9089693995510695,0.7861952861952862,24.87037037037037,0.0,7.48605261786314,4.05260138113172,1.932820480426227,3.2530983126926873,2.1384239473104194,1.6199032356325218,1.0759645813120862,1.4476477320853698
Indigo,Bangalore,Kolkata,1714,70.54351341890319,6.679507018669762,0.9054842473745625,25.56534422403734,0.0,7.44716835960004,4.270305843876047,2.038555354821922,3.2796075176219794,2.1338312798359538,1.6620883957604022,1.1113821902393832,1.453861303898675
Indigo,Kolkata,Delhi,1948,70.26092659137579,5.505873572895288,0.7705338809034907,24.884496919917865,0.0,7.575071699507561,4.266348163059414,1.872705395476134,3.253644214967698,2.1488593544756545,1.6613371741676368,1.0552542322666838,1.4477760778708415
Indigo,Kolkata,Chennai,1221,67.25241687141688,7.024999991810013,0.8501228501228502,25.414414414414413,0.0,7.108244139731541,4.22321284547349,2.0825616679955203,3.2739098616942077,2.0928813391047973,1.653112700198315,1.125760961694211,1.4525290667574355
Indigo,Chennai,Kolkata,1612,63.98429962779155,7.00608457816379,0.9050868486352357,24.79590570719603,0.0,7.385851078125209,4.174145696531319,2.080201824861793,3.250215785814889,2.126545890198951,1.6436742427278879,1.124995122391177,1.4469697547803286
Indigo,Ahmedabad,Kolkata,65,188.79452307692307,2.6939747692307696,0.9076923076923077,1.5076923076923077,0.0,4.189654742026425,5.2459420294735075,1.3067030515508986,0.9193629309111252,1.6466671712706678,1.8319319775935936,0.8358192546308056,0.6519933241625061
Indigo,Delhi,Kolkata,1959,68.61435017866287,4.982125303726381,0.7799897907095457,24.48340990301174,0.0,7.580699752224563,4.2429707268159635,1.7887759067831563,3.2380276483987878,2.1495154663776734,1.6568882702858454,1.0256027564688897,1.444097983750921
Indigo,Kolkata,Bangalore,1563,67.0073672424824,7.429953077415203,0.8982725527831094,25.914267434420985,0.0,7.355001921105257,4.219616041108769,2.131791205855355,3.2926565338985387,2.122860391982131,1.6524238438460728,1.1416051111092196,1.4569057799617615
Indigo,Kolkata,Hyderabad,1718,79.6495203725259,6.311665692665852,0.8620488940628638,25.00174621653085,0.0,7.449498005382849,4.390112857529677,1.9894711127381854,3.258163697940468,2.1341070319573783,1.6845663230188965,1.0950964863846884,1.448838010528094
Indigo,Ahmedabad,Bangalore,62,119.73499999999999,2.2181438709677423,0.8387096774193549,1.5483870967741935,0.0,4.143134726391533,4.793598061213807,1.168804755764639,0.9354606479818752,1.637662762520353,1.7567535253864413,0.7741762120091358,0.6603453591222735
Indigo,Kolkata,Mumbai,1178,72.81400000000049,6.6757357045840475,0.7750424448217317,26.207979626485567,0.0,7.072421900537371,4.301548415512323,2.0380641461540403,3.303510298898585,2.0884535488481344,1.6679989317596942,1.1112205185504211,1.4594310382493143
Indigo,Mumbai,Kolkata,1763,84.3945167328417,5.72232938173569,0.8667044809982983,24.624503686897334,0.0,7.475339236566737,4.447281891857784,1.9054347286581668,3.2435490689548026,2.137160680378898,1.6951167488263281,1.0665830275270014,1.4453999636822439
Indigo,Mumbai,Hyderabad,774,69.91823385012913,3.567151124031016,0.5129198966408268,23.149870801033593,0.0,6.652863029353347,4.261527577485437,1.5188896240935321,3.1842790302305897,2.035079830026609,1.6604213985582597,0.9238181790597433,1.431334414364621
Indigo,Hyderabad,Kolkata,1762,65.3753291713968,5.881616469920531,0.8603859250851306,24.638479001135074,0.0,7.47477218239787,4.195325438817554,1.9288535763716812,3.2440943089643044,2.137093771772215,1.647759267212304,1.0746110755996516,1.4455284422212151
Indigo,Delhi,Hyderabad,1114,59.00890933572701,5.350553491921021,0.6400359066427289,25.608617594254937,0.0,7.016609683894219,4.094493040127494,1.848541973188083,3.281235133029631,2.0815155998202552,1.6281601602770828,1.0468072750195294,1.4542415504453485
SpiceJet,Hyderabad,Delhi,154,64.5710324675324,11.742640649350667,0.6298701298701299,23.266233766233768,0.0,5.043425116919247,4.183134020186826,2.5449539009855964,3.189085827071855,1.798970923559588,1.6454098965207342,1.2655251559462513,1.4324825304329392
Indigo,Delhi,Chennai,1861,60.34168995163891,6.4946310048361475,0.8167651800107469,24.833960236432027,0.0,7.529406457837013,4.116459708871299,2.014186898165986,3.251689914613471,2.143519776179539,1.6324627367694668,1.1033301082903844,1.4473165308715479
Indigo,Hyderabad,Mumbai,905,70.29969060773486,4.324732729281758,0.5900552486187846,22.930386740331492,0.0,6.80903930604298,4.266891988108379,1.672362518651667,3.1751490631073445,2.0552819480963476,1.661440433001888,0.9829629196197092,1.4291500614037416
Indigo,Chennai,Delhi,1825,60.257726575342154,6.351255709589078,0.7928767123287671,25.203835616438358,0.0,7.509883061154913,4.115089989637677,1.9948711434744788,3.265905797625955,2.141228201145971,1.632194992530878,1.0969012067602157,1.450654537673595
Indigo,Hyderabad,Delhi,1173,61.748525149189675,5.6739343563511975,0.6504688832054561,25.679454390451834,0.0,7.068172000388042,4.1391350741371085,1.8982095445527916,3.2838937707053266,2.087926938703101,1.6368847917933163,1.0640931478934625,1.4548623555239324
SpiceJet,Ahmedabad,Kolkata,11,110.327,6.29318090909091,0.8181818181818181,1.7272727272727273,0.0,2.4849066497880004,4.712471816462963,1.986939789548119,1.0033021088637848,1.2484412575662103,1.7426518225474021,1.0942493815310148,0.6947968734998614
AllianceAir,Delhi,Ahmedabad,2,72.435,0.3125,1.0,1.5,0.0,1.0986122886681096,4.296400661205825,0.27193371548364176,0.9162907318741551,0.7412763113750152,1.6670274693240703,0.24053835309129765,0.65039140701146
AllianceAir,Ahmedabad,Delhi,2,63.189499999999995,0.30833,1.0,1.5,0.0,1.0986122886681096,4.161839645918057,0.26875151479231585,0.9162907318741551,0.7412763113750152,1.641293036481885,0.2380333577322257,0.65039140701146
AkasaAir,Bangalore,Ahmedabad,6,62.09683333333333,0.23611000000000001,0.0,1.5,0.0,1.9459101490553132,4.144670583396158,0.21196935183927607,0.9162907318741551,1.0804178182729878,1.6379613406854303,0.19224660006607114,0.65039140701146
AkasaAir,Delhi,Mumbai,2,81.015,0.21667,0.0,1.5,0.0,1.0986122886681096,4.406902157364449,0.1961176186485648,0.9162907318741551,0.7412763113750152,1.6876763146867515,0.1790809940446924,0.65039140701146
AkasaAir,Ahmedabad,Bangalore,6,65.53616666666666,1.4333233333333333,0.0,1.5,0.0,1.9459101490553132,4.197745659472872,0.8892579498887503,0.9162907318741551,1.0804178182729878,1.6482250045629248,0.6361841328700083,0.65039140701146
AkasaAir,Mumbai,Delhi,2,72.336,2.0833,0.0,1.5,0.0,1.0986122886681096,4.295051620659475,1.1260004519869762,0.9162907318741551,0.7412763113750152,1.666772727950037,0.7542424925194402,0.65039140701146
AkasaAir,Bangalore,Mumbai,16,37.727937499999996,1.7708249999999999,0.0,1.5,0.0,2.833213344056216,3.656561238816632,1.0191451097905433,0.9162907318741551,1.3437034446606386,1.5382772441476098,0.7026742088582486,0.65039140701146
AkasaAir,Chennai,Mumbai,4,34.7435,2.0416499999999997,0.0,1.5,0.0,1.6094379124341003,3.576368434427269,1.1124001313333785,0.9162907318741551,0.9591348389208239,1.5209057653528257,0.7478248040232288,0.65039140701146
GO FIRST,Chennai,Mumbai,2,48.025999999999996,1.9167,0.0,1.5,0.0,1.0986122886681096,3.8923507696306254,1.0704528402075364,0.9162907318741551,0.7412763113750152,1.587672917958953,0.7277673467373409,0.65039140701146
AkasaAir,Mumbai,Bangalore,16,41.1860625,1.6875,0.0,1.5,0.0,2.833213344056216,3.74208989397814,0.9886113934537812,0.9162907318741551,1.3437034446606386,1.5564779444391,0.6874366029318049,0.65039140701146
GO FIRST,Mumbai,Chennai,1,30.921,1.8333,0.0,1.0,0.0,0.6931471805599453,3.4632641004116884,1.041442110053074,0.6931471805599453,0.5265890341390445,1.495880359431102,0.7136564748008969,0.5265890341390445
AkasaAir,Mumbai,Chennai,2,44.649,1.91665,0.0,1.0,0.0,1.0986122886681096,3.8209817009960036,1.0704356973993725,0.6931471805599453,0.7412763113750152,1.5729775797299101,0.7277590669645296,0.5265890341390445
AllianceAir,Hyderabad,Chennai,2,70.048,1.6667,0.0,1.5,0.0,1.0986122886681096,4.263355704956203,0.980841752933602,0.9162907318741551,0.7412763113750152,1.660768790057071,0.6835218821094913,0.65039140701146
AllianceAir,Chennai,Hyderabad,2,59.543,1.58335,0.0,1.5,0.0,1.0986122886681096,4.103353856379688,0.9490870062892376,0.9162907318741551,0.7412763113750152,1.6298979424917026,0.6673610610319654,0.65039140701146
GO FIRST,Ahmedabad,Delhi,7,90.827,2.738085714285714,0.14285714285714285,1.5714285714285714,0.0,2.0794415416798357,4.5199063720293875,1.3185736392909935,0.9444616088408514,1.1247482629090362,1.7083608985562755,0.8409521859542165,0.6649851309581541
GO FIRST,Delhi,Ahmedabad,6,85.47183333333334,1.5805333333333333,0.0,1.5,0.0,1.9459101490553132,4.459818734705871,0.947996095916486,0.9162907318741551,1.0804178182729878,1.6974155904339037,0.6668012010686872,0.65039140701146
AllianceAir,Bangalore,Hyderabad,2,60.84649999999999,1.54165,0.0,1.0,0.0,1.0986122886681096,4.124655508716692,0.9328134764268168,0.6931471805599453,0.7412763113750152,1.6340633049538762,0.6589767012230912,0.5265890341390445
AllianceAir,Hyderabad,Bangalore,4,35.486,1.54165,0.0,1.5,0.0,1.6094379124341003,3.5969286253660275,0.9328134764268168,0.9162907318741551,0.9591348389208239,1.5253883903528984,0.6589767012230912,0.65039140701146
AkasaAir,Ahmedabad,Mumbai,3,99.23466666666666,1.3611,0.0,1.0,0.0,1.3862943611198906,4.607514103532544,0.8591276121407808,0.6931471805599453,0.8697416861919438,1.7241075025285542,0.6201073519673739,0.5265890341390445
Indigo,Ahmedabad,Mumbai,8,126.297875,1.28125,0.0,1.0,0.0,2.1972245773362196,4.846529812572502,0.8247235383486646,0.6931471805599453,1.1622831138840004,1.7658482908022886,0.6014284897229685,0.5265890341390445
Indigo,Mumbai,Ahmedabad,16,64.05918750000001,1.2083249999999999,0.0,1.5,0.0,2.833213344056216,4.175297432495045,0.7922343096121505,0.9162907318741551,1.3437034446606386,1.6438968123780848,0.5834630591370734,0.65039140701146
AkasaAir,Mumbai,Ahmedabad,5,76.26739999999998,1.28332,0.0,1.6,0.0,1.791759469228055,4.347272133132969,0.8256305241729164,0.9555114450274365,1.026672031199051,1.6765865492166707,0.6019254200630842,0.6706517679334237
Indigo,Chennai,Bangalore,364,31.215843406593414,2.7326458791208825,0.2554945054945055,26.615384615384617,0.0,5.8998973535824915,3.4724583628033385,1.3171173331559838,3.3183730310267423,1.931506535200168,1.4979382267550188,0.8403238842871842,1.462878718131207
GO FIRST,Ahmedabad,Mumbai,5,110.05279999999999,1.23332,0.0,1.0,0.0,1.791759469228055,4.7100057638902,0.8034892675617356,0.6931471805599453,1.026672031199051,1.7422200331052728,0.5897232704492313,0.5265890341390445
GO FIRST,Mumbai,Ahmedabad,12,62.52766666666666,2.06945,0.16666666666666666,1.5,0.0,2.5649493574615367,4.151475506548963,1.1214983924548105,0.9162907318741551,1.2711498482847257,1.6392831797666148,0.7521226279200594,0.65039140701146
AkasaAir,Bangalore,Chennai,10,52.347899999999996,1.06668,0.0,1.5,0.0,2.3978952727983707,3.9768346142738746,0.7259434549750279,0.9162907318741551,1.223156202527103,1.6047940693210483,0.5457738313916993,0.65039140701146
Indigo,Bangalore,Chennai,297,27.754010101010103,1.050673063973064,0.0,26.346801346801346,0.0,5.697093486505405,3.3587772392909456,0.7181680631531226,3.3085995694435435,1.9016736242907473,1.472191568323659,0.5412586436629248,1.4606129254326354
AkasaAir,Chennai,Bangalore,10,27.425199999999997,0.96668,0.0,1.5,0.0,2.3978952727983707,3.3472760756716533,0.6763468418815992,0.9162907318741551,1.223156202527103,1.4695494594612937,0.5166169268795452,0.65039140701146
GO FIRST,Hyderabad,Bangalore,2,43.483,1.16665,0.0,1.0,0.0,1.0986122886681096,3.79510709371111,0.7731821958962035,0.6931471805599453,0.7412763113750152,1.567596042540863,0.5727757831752607,0.5265890341390445
AirAsia,Chennai,Bangalore,144,21.24758333333332,1.172222222222222,0.0,26.805555555555557,0.0,4.976733742420574,3.102233388481086,0.7757507090951553,3.3252358408591105,1.7878742218230284,1.411531554297159,0.5742232682172035,1.4644666685755607
SpiceJet,Bangalore,Mumbai,161,66.89208074534162,13.117908944099376,0.8260869565217391,25.4472049689441,0.0,5.087596335232384,4.217919396618993,2.6474441293207613,3.275150480468962,1.8062533133730014,1.6520987394160391,1.2940266837706245,1.4528193018789128
GO FIRST,Ahmedabad,Hyderabad,1,166.85899999999998,14.5,1.0,1.0,0.0,0.6931471805599453,5.123124341291529,2.740840023925201,0.6931471805599453,0.5265890341390445,1.812072479539592,1.3193101915340342,0.5265890341390445
GO FIRST,Hyderabad,Kolkata,1,80.146,10.0,1.0,1.0,0.0,0.6931471805599453,4.396250001310125,2.3978952727983707,0.6931471805599453,0.5265890341390445,1.6857042681303345,1.223156202527103,0.5265890341390445
SpiceJet,Kolkata,Bangalore,277,64.913584837545,12.294223826714806,0.5667870036101083,22.703971119133573,0.0,5.627621113690637,4.188344563473961,2.587329642149447,3.1656425918741995,1.8912459334298568,1.6464146797217947,1.2774080934493546,1.4268705474816035
AkasaAir,Delhi,Bangalore,2,93.247,2.75,0.0,1.5,0.0,1.0986122886681096,4.5459189955828005,1.3217558399823195,0.9162907318741551,0.7412763113750152,1.7130623411696453,0.8423237270072313,0.65039140701146
AkasaAir,Bangalore,Delhi,2,73.76599999999999,2.75,0.0,1.5,0.0,1.0986122886681096,4.314363236188785,1.3217558399823195,0.9162907318741551,0.7412763113750152,1.6704131995722706,0.8423237270072313,0.65039140701146
GO FIRST,Delhi,Hyderabad,2,88.60499999999999,2.0,0.0,1.5,0.0,1.0986122886681096,4.495411121995351,1.0986122886681096,0.9162907318741551,0.7412763113750152,1.703913402526479,0.7412763113750152,0.65039140701146
AkasaAir,Delhi,Ahmedabad,2,74.12899999999999,1.75,0.0,1.5,0.0,1.0986122886681096,4.319206636030275,1.0116009116784799,0.9162907318741551,0.7412763113750152,1.671324163667045,0.6989308785261883,0.65039140701146
AkasaAir,Ahmedabad,Delhi,2,108.394,1.75,0.0,1.5,0.0,1.0986122886681096,4.694956043876913,1.0116009116784799,0.9162907318741551,0.7412763113750152,1.7395808784983162,0.6989308785261883,0.65039140701146
AirAsia,Bangalore,Chennai,143,23.505146853146858,1.0447552447552448,0.0,26.965034965034967,0.0,4.969813299576001,3.1988831711265315,0.7152780976157161,3.3309549785869113,1.7867156538126496,1.4348185782920146,0.5395752235161824,1.4657880670242023
StarAir,Hyderabad,Bangalore,1,40.095,1.1667,0.0,2.0,0.0,0.6931471805599453,3.7158864596004633,0.7732052727305244,1.0986122886681096,0.5265890341390445,1.5509369068128824,0.5727887974521976,0.7412763113750152
GO_FIRST,Delhi,Mumbai,1650,63.38406060606061,6.613151515151561,0.7036363636363636,26.507272727272728,0.0,7.409136443920128,4.164866096358542,2.029877214287013,3.3144504325183184,2.129318786658012,1.6418791770387409,1.1085220953625656,1.4619699543194726
Air_India,Delhi,Mumbai,5007,260.6566606750553,13.673257439584445,0.8743758737767126,25.75753944477731,0.4783303375274615,8.518791912779934,5.567033188924765,2.6860266151940526,3.286816282033106,2.253267940832724,1.8820621610905013,1.3045490798385062,1.4555443320283448
Air_India,Delhi,Bangalore,3060,225.61509803921524,15.092712418300703,0.8516339869281045,24.9359477124183,0.39607843137254906,8.026496938945412,5.423252974967503,2.7783665246897806,3.2556299489679343,2.2001643562758577,1.8599246832960235,1.3292917799082316,1.4482428001782972
GO_FIRST,Delhi,Bangalore,1489,62.268569509738015,7.187575554063129,0.9402283411685695,27.30624580255205,0.0,7.306531398939505,4.147388673605554,2.1026178288959687,3.343082480035409,2.117042120881736,1.638489532411637,1.1322462160687548,1.4685843448610454
GO_FIRST,Delhi,Kolkata,1279,69.98483189992189,10.389523064894444,0.9351055512118843,26.11415168100078,0.0,7.154615356913663,4.262466219005695,2.4326939034387904,3.30005579383646,2.098584068426409,1.66059977979658,1.233345347505481,1.4586279979261427
Air_India,Delhi,Kolkata,3537,241.0040147017257,16.178512864009278,0.9332767882386203,25.423522759400623,0.3780039581566299,8.17131687471973,5.488954315695632,2.843659350761045,3.2742546270489368,2.2160808827975638,1.8701013953454293,1.346424868752753,1.4526097309410435
Air_India,Delhi,Hyderabad,2883,206.66656260839417,15.838848421782878,0.8733957682969129,26.359001040582726,0.37703780783905655,7.96693349840484,5.335933729036044,2.8236886229713427,3.309045580413174,2.193543755683331,1.8462371950249818,1.3412155648265498,1.4607164365339336
GO_FIRST,Delhi,Hyderabad,497,59.339839034204914,7.70342052313885,0.7565392354124748,29.01810865191147,0.0,6.210600077024653,4.099992566080769,2.1637161119711683,3.4018008212862196,1.9755521762697152,1.629239082097996,1.1517473214713252,1.4820137347580482
Air_India,Delhi,Chennai,2576,258.7992236024821,16.739169254658187,0.9262422360248447,26.34006211180124,0.4545807453416149,7.854381210652365,5.5599091157889315,2.8757751468479564,3.3083531031220907,2.180912388573113,1.8809767485595583,1.354745680696645,1.460555720448255
GO_FIRST,Delhi,Chennai,809,55.96600741656387,9.44042027194067,1.0,28.69221260815822,0.0,6.697034247666484,4.042454728827617,2.3456848375772585,3.3908848096822517,2.0408350920247402,1.6178930128837896,1.2076714073266244,1.479530757958837
GO_FIRST,Mumbai,Delhi,1684,61.96781472684085,6.324465558194823,0.7226840855106889,26.53087885985748,0.0,7.429520842786462,4.142623718497504,1.9912201909027323,3.3153082423593667,2.131739930871227,1.6375634003007973,1.0956813947591928,1.462168757061517
Air_India,Mumbai,Delhi,4650,244.9287526881714,13.287913978494707,0.8651612903225806,25.89763440860215,0.45505376344086024,8.444837529224097,5.505041870764643,2.6594140035739358,3.2920383425401636,2.245468299029353,1.8725775486485405,1.2973030262814382,1.456761758218801
GO_FIRST,Mumbai,Bangalore,1383,59.664714389009426,8.508676789587893,0.8474331164135936,25.95806218365871,0.0,7.232733136177615,4.105362217489942,2.252204728031996,3.2942824060000677,2.1081180538686355,1.6302914025745632,1.1793331442033965,1.4572844648766858
Air_India,Mumbai,Bangalore,3632,279.91935572686776,16.208452643171736,1.0280837004405285,25.196035242290748,0.401431718061674,8.197814032221203,5.638067637848306,2.8454006958484266,3.265608072685897,2.218965850629061,1.8928209027379321,1.346877809712141,1.450584743509346
GO_FIRST,Mumbai,Kolkata,1150,67.17408695652172,10.007391304347859,0.8860869565217391,27.008695652173913,0.0,7.048386408721883,4.222064535998357,2.398566983908838,3.3325150209679486,2.085471625216958,1.6528928286835969,1.2233538674554976,1.466148209645572
Air_India,Mumbai,Kolkata,3478,262.4635997699834,15.832058654399077,1.0117883841288096,24.97354801610121,0.4079930994824612,8.154500175151941,5.573915217148644,2.8232853212449904,3.2570786361389876,2.214245580803401,1.8831095784671463,1.3411100847426192,1.448583158871551
Air_India,Mumbai,Hyderabad,3425,206.78621897810368,16.498656934306496,1.005839416058394,25.068029197080293,0.3383941605839416,8.139148678884066,5.336509757785021,2.862124131373239,3.2607096285048103,2.212567238773999,1.8463281054717278,1.35121732522289,1.4494357258696842
GO_FIRST,Mumbai,Hyderabad,1202,50.65341098169627,10.2420133111481,1.0,27.84359400998336,0.0,7.0925737159746784,3.9445562336889797,2.4196579486343412,3.3618879235839163,2.0909468159488074,1.5982872206410867,1.2295405310534797,1.4729049736354796
Air_India,Mumbai,Chennai,3192,244.2947681704257,16.20206766917297,0.9887218045112782,25.198621553884713,0.37124060150375937,8.068716192714781,5.50246062274684,2.8450295899183744,3.2657067969358193,2.204830709755311,1.872180662612505,1.3467812986154792,1.4506078874798676
GO_FIRST,Mumbai,Chennai,149,47.33489932885904,4.240939597315435,0.47651006711409394,30.22818791946309,0.0,5.0106352940962555,3.8781538531350273,1.65650079472317,3.4413211458991895,1.7935304491330344,1.5847668395044292,0.977009766070559,1.4909518875660106
Air_India,Bangalore,Delhi,2633,227.68313710596132,13.03676414736053,0.8218761868590961,25.047854158754273,0.41131788834029626,7.876258882303226,5.432337364624053,2.641679898199769,3.2599353908622826,2.183380171195623,1.8613379814688313,1.2924450856798777,1.4492539937020141
GO_FIRST,Bangalore,Delhi,1446,60.77441217150777,7.486376210235134,0.9349930843706777,27.895573997233747,0.0,7.277247726631484,4.123489236192132,2.138462078844251,3.363688434505253,2.1135105129747083,1.6338356983853461,1.1437328961293307,1.4733176709457776
GO_FIRST,Bangalore,Mumbai,1337,60.859985041136845,9.788556469708293,0.8818249813014211,26.954375467464473,0.0,7.198931240688173,4.1248735254388675,2.3784859862338052,3.3305737335910446,2.104003809274225,1.6341058467568181,1.2174276760760212,1.465700035220861
Air_India,Bangalore,Mumbai,3555,281.87485232067564,14.591617440225043,0.9777777777777777,25.051758087201126,0.41265822784810124,8.176391596633795,5.645004581887902,2.7467334262593766,3.2600852548741575,2.216634055097134,1.8938653816891098,1.3208843740353204,1.4492891729622817
Air_India,Bangalore,Kolkata,2026,320.1672260612047,16.945607107601226,1.018756169792695,24.55923000987167,0.43336623889437315,7.614312146452,5.7719619409425675,2.8873453556016186,3.2409985042461704,2.153425023083799,1.9127908441934554,1.3577264968045595,1.4447987378034433
GO_FIRST,Bangalore,Kolkata,873,63.7106529209625,10.554180985108822,0.8957617411225659,27.124856815578465,0.0,6.773080375655535,4.169925838972877,2.4470473615179222,3.3366537695099705,2.0506665305594143,1.6428583439247808,1.2375180273643058,1.4671030298726284
Air_India,Bangalore,Hyderabad,2228,257.3459156193916,17.234560143626577,1.0426391382405744,25.232046678635548,0.35502692998204666,7.709308333385869,5.554299445122608,2.9033187024246954,3.266981818994696,2.1643923770781397,1.8801212381439032,1.3618271406231408,1.4509067433565455
SpiceJet,Bangalore,Hyderabad,31,47.7,1.0580645161290323,0.0,10.03225806451613,0.0,3.4657359027997265,3.885679030088544,0.7217659858655979,2.400823532577459,1.496434016604423,1.586308278923462,0.543350500060871,1.2240176177566446
GO_FIRST,Bangalore,Hyderabad,473,53.10570824524312,9.394926004228331,0.8858350951374208,27.864693446088793,0.0,6.161207321695077,3.990939693137421,2.341317802884287,3.362619168192819,1.9686785871062156,1.607624207292335,1.2063652809352927,1.4730726036466475
Air_India,Bangalore,Chennai,1610,294.4333540372679,17.038509316770163,1.1236024844720496,26.2472049689441,0.3857142857142858,7.384610383176974,5.688443275156127,2.8925088791121727,3.3049509459015907,2.1263979282656003,1.9003811527660757,1.35905390580554,1.4597657431345399
